"","logFC","logCPM","PValue","FDR"
"YPL041C",-0.445660235589521,3.92720577882762,0.0823821037226639,0.103405792899237
"YBR255W",-0.227406085662912,6.00845588365193,0.0824606258012849,0.103482401456247
"YLR203C",-0.134413202819762,7.03558175632133,0.0826938621646313,0.103753092117923
"YIL074C",-0.0981286911653565,7.96492426170253,0.0835725343249272,0.104833302014118
"YPL186C",-0.341354937150617,4.8991547609514,0.0837960627389941,0.105091416538073
"YML075C",0.131117931324719,7.13145115863604,0.0839474057817101,0.105258910788383
"YBR161W",-0.263555137766484,5.25154236292233,0.0843642401474527,0.10575577490197
"YDL145C",-0.0743672545991535,8.68436520858232,0.0843794174940344,0.10575577490197
"YDR515W",-0.370419153414893,4.63407967152686,0.0845544970170484,0.105952765533646
"YOL132W",-0.778020998258372,2.88028113999027,0.0845899276919169,0.105974719913841
"YKL099C",-0.384766954714263,4.6295956939003,0.0848058839517381,0.10622278055513
"YLR276C",0.160821246042442,6.48974376631155,0.0848488126570953,0.106254058093552
"YPL067C",0.230947951415296,5.41607637784705,0.085206807047681,0.106679787833502
"YCR018C",0.361154572366363,4.25025588654362,0.085393341382091,0.106890713128376
"YFL028C",-0.203731794747211,6.15342737880585,0.0860587320368591,0.107700828566433
"YEL054C",0.0654798791387806,9.49804396902916,0.0868105682200428,0.10861876340833
"YCR105W",-0.388269655114575,4.24916499083484,0.0873877972430181,0.109317885050093
"YLR399C",0.145729808407507,7.28322288074007,0.0875591134784027,0.10950904131298
"YNL231C",0.180104448849175,6.56070753903873,0.0875932960879842,0.109528641790491
"YGR098C",-0.321187978974066,4.83543637669236,0.0880075637064647,0.110023400475629
"YGR221C",-0.299894871233712,5.52640421049195,0.0881007586967147,0.1101166432633
"YGR195W",-0.214245920949595,5.72957054562584,0.0882837330622187,0.110322037704149
"YJR046W",0.196334371395569,5.81512752918639,0.0884361124477495,0.110489121062782
"YOR095C",0.217741066870961,5.85237812640351,0.0884627367367247,0.11049905283327
"YKL167C",-0.278456704390819,5.03053660360471,0.0887960547016747,0.110891991487929
"YLR021W",-0.327574134369018,5.24771248774552,0.0888439803093163,0.110928430362993
"YBR301W",-1.43958232848029,1.62085738760628,0.0888835404934076,0.110931008036172
"YBL111C",1.37940384876275,1.54320854379174,0.0888835404934076,0.110931008036172
"YAR028W",-0.252370612487323,5.41058902564498,0.0893873248217048,0.111536229643616
"YKL183W",-0.178162373305505,6.39793600755331,0.0898532317401871,0.112093943117581
"YNL111C",-0.303925335870863,4.87220548345912,0.0901112479416594,0.112392127755227
"YDR185C",-0.354061518148332,4.85564079310476,0.0904746190950591,0.112821564001152
"YBL035C",-0.339918520852785,4.56709242021238,0.0907484086079961,0.113139134794251
"YCR037C",-0.173401651685944,6.60138352237845,0.0909226969858685,0.113332546464163
"YGL108C",-0.436665864192961,4.43800731186804,0.0909934409200036,0.113396838652835
"YER057C",-0.121231078312377,7.61576901788953,0.0918662925284855,0.114460487026963
"YGL097W",-0.134114821313618,7.17042430716245,0.0921422292898887,0.11478012014911
"YLL028W",0.217249467985402,5.76648015229422,0.0921976206515519,0.11482494662076
"YNL144C",0.132774247758128,7.16261120256182,0.0928480396985779,0.115610658858688
"YHR116W",-0.302785250406342,4.9903279404386,0.0931362207216106,0.115945091102413
"YKL009W",0.164576943281809,6.29199928758339,0.0936784152369075,0.116595537012365
"YJL126W",-0.300837454114268,4.72989183632723,0.0937749797851404,0.11668196310616
"YDR381W",-0.110665324367731,7.64132250091516,0.0937872936509881,0.11668196310616
"YGL060W",-0.28008556162074,5.13682270220754,0.0938156383720407,0.116692691243928
"YKL070W",-0.423294953236611,4.05898883886248,0.0938666645263517,0.11673162126995
"YDL190C",-0.139245311700672,6.87778259563775,0.0942898921109061,0.117233303555417
"YJR097W",-1.38744599137914,1.79910928324408,0.0944037687893536,0.117350231077018
"YAR031W",-0.565956782424589,3.79034669005012,0.0948824025780926,0.117920431853513
"YER121W",-0.489558385683893,4.17305519075446,0.0958229710764518,0.119064367883109
"YDR190C",0.125039593576092,7.66842174103822,0.0960830690625366,0.119362485753313
"YML037C",-0.682526500739932,2.98726684220215,0.0961458376598081,0.119415390729027
"YHR031C",-0.286935793988207,4.92288852692475,0.0966279253216281,0.119988968337476
"YOL052C",-0.187915643512637,5.9679367432817,0.0971516510733431,0.120613999035034
"YOL076W",-0.308946635779322,4.70757035087281,0.0972824829622259,0.120751091186803
"YER171W",-0.229820072956934,5.58899288578981,0.0975862470662509,0.121102731520765
"YNL145W",-0.225611529547117,5.59363269559573,0.0979674253112289,0.12155027376107
"YMR150C",-0.200901721330096,5.89704388171803,0.0981310761650125,0.121727794060457
"YDR462W",-0.241604929341161,5.49874786244172,0.0983640900369614,0.121991264042905
"YNL334C",-0.378190367508391,4.12060581970752,0.0988928775399415,0.12262136554984
"YNL281W",0.164812106732904,6.43913499287063,0.0990014490261458,0.122730268989672
"YER078W-A",-1.72687570554774,1.50212029393286,0.099635454697658,0.123490361425648
"YGR121W-A",-1.62108974214064,1.46036666355118,0.0998007453596281,0.123646722516249
"YHR165C",-0.162113067484284,6.98102702321277,0.0998034048905874,0.123646722516249
"YKR102W",-0.367293573656108,4.45426186236451,0.100031775285281,0.123903708261044
"YLR134W",-0.301589523267147,5.19526182169759,0.100229092313365,0.124122130434948
"YLR083C",-0.12598566131457,7.0771152576679,0.100657794857066,0.124626945421481
"YOL024W",-1.72664323423223,1.50213058439696,0.100861058866621,0.124852486467321
"YER156C",0.125034467150838,7.31288221703318,0.10116867058961,0.125207074645205
"YJR048W",0.511290067203644,4.10236702450239,0.101361001303834,0.125418871751315
"YNR072W",0.604445590753318,3.19367838804108,0.101844693697391,0.125991020825311
"YCL050C",-0.0932903296412592,7.93102151518079,0.102275920241173,0.126498039311668
"YDL165W",-0.275624560691434,5.35196324951574,0.102456611610122,0.126695040939831
"YOR001W",-0.242583536482075,5.51631236146311,0.102609994307364,0.126858198143893
"YOL059W",-0.0749633121921128,8.51445231535009,0.102993029785543,0.127305150875508
"YIL023C",-0.143972548328872,6.96040400178566,0.103126681147255,0.127443728560632
"YPR104C",-0.252683084485883,5.55899014559494,0.103149797413004,0.127445677864428
"YNL246W",-0.162035117381923,6.48679761482985,0.103280449733716,0.127580463689853
"YML025C",-0.18897026286691,5.92461022669838,0.103699255335629,0.128071069467943
"YIL075C",-0.0692579235016977,9.34971373776686,0.103958005180747,0.128363839034741
"YJR132W",-0.210036787415444,5.68747665290543,0.104081795702433,0.128489877982745
"YHR177W",-0.351999777073945,4.39460134086448,0.104288564870798,0.128718280838655
"YGL103W",-0.0333645941075798,10.8950277827967,0.104776539105832,0.129293593720377
"YMR092C",-0.114777494788836,7.57992660196886,0.105123025301216,0.129694107737134
"YDR330W",-0.129749198026447,6.86984489552474,0.105342915279788,0.129938300961122
"YGR006W",-0.434447933171767,4.16003026434236,0.106040982510086,0.13076233853714
"YDR361C",0.245584553489333,5.43231209993773,0.106055173675804,0.13076233853714
"YJL062W-A",-0.156615050569999,6.35290659217378,0.106100712357066,0.130791232295159
"YLR361C",-0.239929772855596,5.29096021909482,0.106445960519037,0.131189491437439
"YIL160C",-0.432570516565538,3.97219503079997,0.106969883203369,0.131807746546092
"YGR016W",-0.554827482044147,3.54279740347032,0.107394870654047,0.132303862098688
"YPL030W",-0.28306201760436,5.01212218543778,0.107847202430558,0.132833450620652
"YCL010C",0.166881142129964,6.18992684215789,0.107903086420004,0.132874622756954
"YIL004C",-0.290073995632536,4.8149197923387,0.108189353508324,0.133199418374689
"YLR063W",-0.805380044239877,2.62054948536438,0.109071875145282,0.134258016483178
"YOR168W",-0.104475210913791,7.61737130385005,0.109203741342009,0.134392374692318
"YMR308C",0.105545112670177,7.4922198282403,0.109791431709868,0.135087523690432
"YGL081W",-0.579282168339335,3.50180067098002,0.109875071058158,0.135162327536616
"YLR128W",-0.301642176388666,4.70326884451818,0.110233913802274,0.135575570145096
"YLR370C",-0.14879424142516,6.82432021229009,0.110572869785627,0.135964187556433
"YDL054C",-0.165625499645616,6.20330350466013,0.112074131083433,0.137781556954222
"YGR271C-A",-0.476292849339621,3.70334419288334,0.112981065865709,0.138867670695346
"YMR267W",-0.244767352835293,5.5765683129925,0.113545034528576,0.139531873168345
"YLR397C",0.237459268678095,5.43454698827415,0.113572367252539,0.139536481942125
"YCL033C",0.14369048081406,6.51947310496773,0.113615298060657,0.139560248832242
"YOL096C",-0.222774348753729,5.81853451027006,0.114623996455622,0.140770067876279
"YER014C-A",-0.436404325182622,4.39491489562764,0.114804046608876,0.140961930646342
"YBL018C",-0.261942492783978,4.9757605838087,0.114910966692539,0.141039633659759
"YOR224C",-0.155471503072554,6.73338611793088,0.114915003189741,0.141039633659759
"YOR272W",0.201560282015213,5.6432908972009,0.115239784990932,0.141397861219559
"YIR006C",0.0726885176823473,8.49250351024428,0.115254670383967,0.141397861219559
"YFL017C",-0.233084238675649,5.43003282726903,0.115446328658249,0.141603633223644
"YPL189W",-0.65530395696895,3.03076363121574,0.115667478032176,0.141845485495624
"YJL160C",-0.263717883675909,4.83580476721322,0.115734688923876,0.141898498624653
"YHR071W",-0.0934439825668973,7.87891219288013,0.115971844051151,0.142159809664525
"YLR315W",-0.452431815061583,3.74745997303103,0.116043261864181,0.142217891559726
"YOR068C",-0.745783680110938,2.65818945557286,0.116431572184651,0.14266423951472
"YOR376W-A",-0.906728831297983,2.23088719505744,0.116532604027071,0.142750629919869
"YBL024W",-0.211960841708285,6.34475064120476,0.116550328400015,0.142750629919869
"YKL174C",-0.224051660756719,6.12278308391311,0.116629759445694,0.142818354023214
"YBR065C",-0.556081169484824,3.29164619092096,0.117097977926477,0.143362039187041
"YLR409C",0.203088101377188,5.49035108471125,0.117647545132277,0.144005073344576
"YDR179W-A",-0.549942777371036,3.56217095472615,0.117797598697225,0.144158922749013
"YKL086W",-0.327008338192728,4.51211366778634,0.118227955018306,0.144655667874962
"YPL151C",-0.179022149563324,5.9942434265529,0.118368854749466,0.144798121470455
"YFR012W-A",-2.12266672795436,1.32708194873476,0.11841084801068,0.144819550987845
"YER130C",-0.185212794797488,5.90505229494599,0.118576575102087,0.144992270072132
"YGL032C",-0.36436092516027,4.29151985462404,0.118819989677665,0.145255684691097
"YGL256W",-0.183819750739578,6.13966742504928,0.118841096770255,0.145255684691097
"YER016W",-0.128297141527583,6.88786402562534,0.118873555578019,0.145265350754882
"YFL018C",-0.0752286008319317,8.71159377020433,0.119170703697029,0.145598400531762
"YNL224C",-0.192290470153296,5.85734695089771,0.119923906181583,0.146488388289931
"YGL224C",0.185185118647194,5.87235096901526,0.119985354340449,0.146533197447356
"YGL078C",0.152310544929836,6.73623197379892,0.120653309248152,0.147318537107163
"YIL052C",0.0463472159846713,9.6341647349752,0.121000279868699,0.14771170950755
"YIL165C",-0.291840604845698,5.11654437738077,0.121102801557001,0.147806368979533
"YER038C",-0.412349503215494,3.83197458274021,0.121296485574793,0.148012230386895
"YDR540C",-0.538713642218111,3.27955666929522,0.121553796640679,0.148295631901629
"YNL163C",-0.183593545718519,6.22181241401804,0.122199012851411,0.149052063294537
"YMR216C",-0.161049305335291,6.5399286596199,0.122929629328963,0.149912328264525
"YKL014C",-0.176135343042432,6.07396059321212,0.122999220778709,0.149966286698459
"YJL118W",-0.288441422897846,4.66704362192634,0.123520517507145,0.150570849215034
"YMR211W",-0.313465576549876,4.69840599637837,0.123982951956774,0.15110342466081
"YBR223C",-0.214908235702684,5.65051435536264,0.124321217659133,0.15148448206118
"YKL071W",-0.513809020552892,3.46016571341082,0.124952302796679,0.152222107401267
"YOL164W-A",-0.704914705981427,2.83215862058459,0.125253799841425,0.152557993754983
"YHR173C",-0.639610135667797,2.97241923280828,0.125366494130341,0.152663829135466
"YJR002W",0.154045542600141,6.45861392617762,0.12567672888159,0.153010124442874
"YDR248C",-0.245282500957726,5.01997742298631,0.125883135067268,0.153229893065835
"YER107C",-0.14516419481679,6.84616937795399,0.125966513443123,0.153299847808096
"YOR319W",-0.35813560370713,4.21148315005019,0.127061812958489,0.154601017329916
"YOL021C",-0.132357415255483,6.77362681535497,0.127295045328177,0.154852957073772
"YGL044C",-0.19746671996195,5.86133521925781,0.127487910391307,0.155055696975409
"YLL008W",0.192928118113754,5.91137627114767,0.127556350804498,0.155107054605469
"YOR004W",0.27817749975702,4.51831786916641,0.127813929560454,0.155388333924226
"YPL077C",-0.412040277820776,4.00883982208856,0.128226598477422,0.155821031877668
"YIL054W",-2.88224999450584,1.01685417523322,0.128246857277187,0.155821031877668
"YFR008W",-0.362103014230032,4.43815960453883,0.128248846585135,0.155821031877668
"YLR307C-A",-2.87919108779424,1.0168193389285,0.128527236765653,0.156079758191115
"YBR072C-A",-2.88524957111691,1.01688731225552,0.128531286629112,0.156079758191115
"YLR412C-A",-2.88502162100042,1.01688463437258,0.128540926426449,0.156079758191115
"YNL196C",-0.461813921569605,4.18579551501216,0.128737765536105,0.156286696486896
"YCL069W",2.90548090326511,0.896828213370753,0.128866473967861,0.156378779013091
"YGL015C",-2.87945013856933,1.01682449948936,0.128866473967861,0.156378779013091
"YNL130C-A",-1.82902424720778,1.23093203983823,0.129459630987488,0.157066359760707
"YIR021W-A",-1.83100480683862,1.23096248588937,0.129521398776823,0.157087496582338
"YHR214C-E",-1.83128034550827,1.23096336903047,0.129530149708505,0.157087496582338
"YHR003C",-0.240480739274395,5.55188126142162,0.129877526518209,0.157476500903328
"YBL021C",-0.258793012160505,5.40580933580729,0.130200475755217,0.157805207226258
"YNL040W",0.356947902504926,4.58863976734487,0.130201964116713,0.157805207226258
"YLR015W",-0.3098919187399,4.77708534073394,0.130239289862952,0.157818119622996
"YPL187W",-1.82861065528753,1.23092397700183,0.130749899176433,0.158404413068582
"YJR159W",-0.416886991683586,4.6187320323737,0.130861011035081,0.15850657160585
"YOR295W",-0.43850510154462,3.76496783213865,0.131302691562248,0.159009010637295
"YBR196C-A",-1.82561465120116,1.23089998068998,0.131748287869116,0.159483350925033
"YGL261C",-1.65863187765857,1.18036701781614,0.131748287869116,0.159483350925033
"YLL032C",-0.348533497623966,4.62474944165854,0.131815576175336,0.159532166952232
"YDR300C",-0.147374880461103,6.55375568240261,0.131968796673826,0.159684942723728
"YDL012C",-0.207676754070978,6.03698867412663,0.132435591031551,0.160217009227906
"YDR184C",-0.489629154820567,3.77344899972875,0.133082884649489,0.160967176711167
"YJR008W",0.216716875117191,5.91783981282185,0.133499133090454,0.161437639586392
"YFL021W",0.161666908894259,6.29354822344761,0.133602442883908,0.16152955752842
"YAR014C",-0.134278285745545,6.71021243180757,0.134660825411121,0.16277591500666
"YJL217W",0.0978313031259523,7.53767305329345,0.135032496297442,0.163191846526137
"YDL108W",-0.257960542136285,5.2784296685409,0.135943559153733,0.164259350523308
"YPR040W",-0.169179048478321,6.10498792700428,0.136227826003308,0.16456922140906
"YFL007W",-0.106046742995232,7.36888288223425,0.136534883086687,0.164906491778715
"YFL016C",0.113933018081594,7.34513985119261,0.136618094857301,0.164952840569073
"YMR108W",0.0857105837774519,8.52104341499147,0.136629013288664,0.164952840569073
"YHR214W",-0.434865340488599,3.99445853226994,0.136789425463736,0.165112817313122
"YGL194C",-0.347047432726113,4.32072034949224,0.136822629508521,0.165119212482545
"YPR168W",-0.554768281519385,3.45963867472085,0.137135835630929,0.165463446049797
"YIL108W",-0.130812843322911,6.85590623650972,0.137786682882659,0.166214842531436
"YNL254C",-0.418624213091569,4.03075420224553,0.137967980837162,0.166399621405113
"YPL045W",-0.21644282572152,5.6935485500698,0.138057456790987,0.166473603389498
"YGR088W",-0.230213476491253,5.69772825437551,0.138401973373435,0.166855027801674
"YCR032W",-0.199963529253775,5.83787981869446,0.138644946692352,0.167113902949409
"YGR154C",-0.332222294135199,4.40038356127812,0.138731020860887,0.167183594793048
"YDR152W",-0.128175911143139,6.865877704222,0.138971602644013,0.167439416176874
"YJL191W",0.0989989708768702,7.33892214366947,0.139257930964408,0.167748991025249
"YLR018C",-0.200813046115174,5.69376464137908,0.139285244702898,0.167748991025249
"YOR371C",0.277767416995116,4.75345355411322,0.139342783982084,0.167784137733413
"YBR208C",-0.158236476628111,6.90285040758895,0.13948944475845,0.167926560454882
"YMR038C",0.10994265602541,7.4477576075517,0.140419168045731,0.169011435583114
"YIL069C",0.0660791857467253,8.72996012818242,0.140453977262686,0.169017390317094
"YIL067C",0.179706071107047,6.40624540730004,0.14048124481654,0.169017390317094
"YJL214W",-0.544278248587683,3.37247478414065,0.141008861076948,0.169617692822179
"YBR091C",-0.359148770166317,4.19249983478208,0.141056543632767,0.169640562738838
"YHR170W",-0.12667309109864,7.03878164533353,0.141508120404308,0.170149064912069
"YDL208W",0.100549374117356,7.51201311050545,0.142350686618607,0.171127389825741
"YHR201C",-0.137899250389725,6.5973114355695,0.142618576692903,0.171414608631303
"YBL100W-A",-0.661509690480301,2.60190278105682,0.14303056820314,0.171874872473188
"YJR160C",0.625560167087441,3.23119647818695,0.143671092184777,0.172609513189305
"YGL125W",0.128982489881146,6.7517906178786,0.144246972464175,0.173266207078872
"YLR196W",0.139723056452061,6.98742960196197,0.144299414645756,0.173294019983547
"YAR029W",-0.851551629981518,2.20564873893926,0.144678247898936,0.173713716075082
"YDR419W",-0.257069211837585,4.89176548270267,0.145975866485317,0.175236194358616
"YGR071C",-0.238138395283153,5.23625475374331,0.146163507794071,0.175425857123228
"YNL058C",0.168351323916186,6.4107438861185,0.147059428536236,0.176465349553622
"YGR145W",0.212121417064454,6.03219237731551,0.147237296586832,0.176642961051153
"YOL058W",0.123671001200518,6.66296347187116,0.147320176417656,0.176706564740173
"YLR047C",-0.303202477051301,4.46506367363029,0.147543876209807,0.176939018146216
"YNL316C",-0.280611801165008,4.67591854514298,0.147990044683568,0.177438114365284
"YHR046C",-0.248754411857447,5.03398543761633,0.148726979631958,0.1782855629016
"YKR085C",0.198944962295191,5.66649246444142,0.149365935392509,0.17901523996708
"YNR026C",-0.171515717457929,5.80251829680507,0.149658328712726,0.17932935014038
"YDR247W",0.157465663327075,6.04318388982565,0.149723064035593,0.179334955795141
"YBR153W",-0.218356248135124,5.2761491139372,0.149723623732973,0.179334955795141
"YPL115C",-0.164984632977974,6.20335638581711,0.149830088656185,0.179426155551234
"YMR175W",-0.897005053847258,2.23081975041265,0.150177369036877,0.179805643988507
"YGR121C",-0.136928193505271,6.45956615738351,0.15060435130834,0.180280385735676
"YPL183C",-0.248766598349441,5.06554774321907,0.150965259478107,0.180675857672322
"YKL027W",-0.170029395107905,5.83759537968519,0.151523334312177,0.181307091835217
"YDL080C",-0.184511895425336,6.01939768512069,0.151613698617052,0.181378539166416
"YMR177W",-0.219139231310672,5.16657656979162,0.152595496838216,0.182516182492768
"YHR105W",-0.352089928196177,4.01632246575018,0.153352429634442,0.183384463651372
"YGR065C",-0.208777323120696,5.84897760949877,0.153532243506018,0.183562393377472
"YGL131C",0.201421319833873,5.35709127370678,0.153658714034057,0.183676487058488
"YCL001W-A",-1.50343673794926,1.41732801537879,0.153904300123093,0.183932891098433
"YHR109W",-0.419110653195838,3.66729950924605,0.154324172187118,0.184397440797895
"YKL053C-A",-0.175596565676496,5.94329307186485,0.154848339308272,0.184986396867968
"YGR109C",-0.769500825647865,2.43898867341509,0.1552856988979,0.185471433261784
"YFL037W",-0.0597601093644193,8.97133059820407,0.155631469121777,0.185846902682857
"YNL117W",0.454031139367091,3.48221890500448,0.157702817391255,0.188250386492346
"YBR131W",-0.35427292687111,4.18647523044491,0.15770781913851,0.188250386492346
"YOL028C",-0.238057455708747,5.28200444098536,0.157852551179937,0.188385144278275
"YHL046C",1.90387624168027,1.32759459812393,0.158325608723975,0.188873513471726
"YMR175W-A",-1.51359494065717,1.41743253780563,0.158325608723975,0.188873513471726
"YPR192W",-0.408198073160993,4.30273543246011,0.158470045483986,0.189007711979187
"YLL054C",-0.31451082457632,4.26140736349296,0.160935514220071,0.191909600491769
"YOL067C",0.305377489920584,4.75750043545716,0.161865046631569,0.192979141833366
"YGL016W",-0.21050067541565,5.21760033107077,0.162032012314602,0.193139286233985
"YJL088W",0.678614285156046,2.56323620757178,0.162537548137636,0.193702854447208
"YCR090C",-0.173192811479965,5.77904952903235,0.162631723672272,0.193776058994932
"YKL098W",-0.137481600486788,6.41311425450266,0.163331218838736,0.194570328542138
"YCR104W",0.603354963373058,2.74859457635646,0.163608540312312,0.194861459949266
"YAL039C",-0.0823724706861595,7.95410975004742,0.163797468967449,0.195047217524732
"YNR014W",0.125268559207717,6.72893629787069,0.163875545729347,0.195100926374355
"YNL187W",0.370561940803654,4.060628842476,0.16518081950604,0.19661535083831
"YNR057C",-0.398346779688092,3.99446173277344,0.165260269848583,0.196670357339917
"YML125C",-0.0988740022303463,7.4884397783933,0.165599524629165,0.19703446354932
"YEL069C",0.633290344659082,2.79989373483108,0.166179665367696,0.197684977881113
"YDR121W",-0.212531301541964,5.43527649441976,0.166734922302209,0.198305635228576
"YKL172W",0.118787028488808,6.95780590873988,0.16702185099681,0.198606971934913
"YOR090C",-0.141112175569819,6.47602207740776,0.167668538201259,0.199335893216164
"YBR121C",0.0526915815058747,8.99332241180506,0.167999222286592,0.199688910861745
"YPL128C",-0.250584563570138,5.02305593281668,0.168294837833971,0.200000111561278
"YPR153W",-0.670470045998977,2.54262210171397,0.169302059504604,0.201156683953563
"YER090W",-0.0824370518702152,7.68134185981137,0.169456694899717,0.201299992716649
"YJL072C",-0.245009860297188,4.7860941004754,0.169642323366557,0.201480053665178
"YDR471W",0.0521417650666743,9.20567376939463,0.169753735922473,0.201537594127558
"YKR005C",-0.613701594095597,2.95751617830513,0.169758892873373,0.201537594127558
"YNR003C",0.217704299262687,4.98116015890048,0.170001979751714,0.201785699937992
"YPL049C",0.0806429440420142,8.11481877281761,0.170116035031978,0.201880581485001
"YDL134C",-0.0781174398650551,7.90808818356576,0.170225047861508,0.201969442189
"YNL274C",0.174890695691149,6.1009772799061,0.171658052481744,0.2036288485434
"YOR294W",-0.186732876376696,5.5740439296328,0.172082269463388,0.204091158231082
"YNL019C",-0.434285419931065,3.61067485691518,0.172368534496435,0.20438970312934
"YEL019C",-0.701982600227318,2.56255880785891,0.17311094432955,0.205228903545973
"YFR033C",-0.0999161463926507,7.46552158854356,0.173173924494424,0.205262442154148
"YML133C",0.413600038582547,4.26404446532681,0.173325375879564,0.205400810951208
"YHR020W",0.0711317942093234,8.25095786938729,0.173674744683735,0.205773621204177
"YML054C-A",-0.847488379689279,2.30354487224359,0.174087107319612,0.206220903705735
"YNR033W",0.113395143113151,6.72413147900677,0.174437574965282,0.206594701975495
"YNL095C",-0.232879198341595,5.01255715081119,0.174508750031952,0.206637637370234
"YHR059W",-0.290090247416974,4.37243994804246,0.175080826500272,0.207257477008139
"YIL061C",-0.297100314428688,4.39472212999449,0.175102269319535,0.207257477008139
"YER143W",-0.122741095508843,6.79683811218978,0.175723004598034,0.207950603641314
"YEL048C",-0.654502809528485,2.67647226564649,0.176271477371841,0.208557954730891
"YHL006C",-0.328430983277236,4.19259543935125,0.176906485417986,0.209267427872496
"YGR173W",0.202239582107149,5.3077089088976,0.177835414685865,0.210324235198134
"YJL046W",-0.244166980734008,4.72129790585637,0.178290881563928,0.210820772624653
"YDL185W",-0.0439566357517311,9.63072755356248,0.179388697745098,0.21206684624314
"YNR040W",0.275896071276613,4.4181724216806,0.179416365099402,0.21206684624314
"YGR240C-A",-0.860330090207251,2.10086047461575,0.181013810543483,0.213912266224443
"YMR227C",-0.18679082930847,5.87959571498888,0.181117943311,0.213992585976674
"YKL044W",-0.699385794491348,2.56245923773332,0.181700486156177,0.214638006904791
"YOR109W",-0.124341866463849,6.90849617904729,0.181818004866175,0.21473395904055
"YDR488C",0.249119140218223,5.15181185057871,0.182255804495892,0.215208061305567
"YNL181W",-0.169579543120032,5.84962110213349,0.182808836531107,0.215818013917511
"YBL076C",0.0490795850452659,9.23608955332723,0.182894928430824,0.215876579199119
"YBR289W",0.142877001267366,6.05189350284943,0.18310577074085,0.21608233854679
"YGL115W",-0.10992143441573,6.7482343001536,0.18475458349404,0.217984620246109
"YLR234W",-0.318110283405788,3.99457132101136,0.185008276417905,0.218240424953099
"YOR028C",-0.211443583836953,5.3921932559874,0.185338898002814,0.218586856584144
"YER005W",-0.161751295378333,5.98851521221771,0.185972723918981,0.219290675055522
"YCR041W",-0.430082384143551,3.58194538701472,0.186096277444658,0.219392642685802
"YNL186W",-0.16136759121761,5.84956009526199,0.186161453553458,0.219425761090799
"YDL205C",0.134022014993555,6.24956386406699,0.186811171112286,0.220147719472495
"YEL030W",-0.261257026615359,4.59154127494144,0.187270710239617,0.220645319093551
"YJR111C",-0.218691393607974,5.53377008144884,0.187376304346141,0.220702025514187
"YMR315W-A",-0.874780849644715,1.73055281414847,0.187393438597815,0.220702025514187
"YLR385C",1.52862174638407,1.231232626268,0.187937181401057,0.221298368626877
"YBR005W",0.106631467654778,6.88143866537995,0.188800411744856,0.222270600138144
"YJR019C",-0.145745567742261,6.53897832519374,0.188993051426654,0.222453130155463
"YMR287C",-0.240179121841663,5.06890960107102,0.18919719111233,0.222649120885373
"YOR151C",-0.0564931977024373,8.64494826569882,0.189826728423685,0.223345546248348
"YLR114C",-0.100494112499173,7.31914957196949,0.190925909531197,0.224594156400814
"YOR335C",-0.0659234359355182,8.59084779522042,0.191033420595767,0.224675958987309
"YDR237W",-0.180530037096179,5.54963906031791,0.191107921007644,0.224718912679298
"YNR018W",0.0976121679108041,7.02260299925089,0.19196344676021,0.225680054536095
"YDL033C",0.307406917374151,4.26267102015063,0.193163457391707,0.22702571428975
"YPL055C",0.118166914104515,6.71937122289638,0.193184801664508,0.22702571428975
"YHR108W",-0.0744650380597012,7.78054589064297,0.193333515655684,0.227155363807522
"YOR161C",0.13372026121824,7.13028175349544,0.194347190368229,0.228301037404965
"YOR179C",-0.231843333373976,4.91149202315738,0.194770302802109,0.228752656149281
"YMR296C",0.0700195662241231,8.43139311204946,0.196138296626682,0.230313614038515
"YDR170C",-0.0703470655657782,7.96614237577117,0.196830803901431,0.231080925929518
"YIR012W",0.134044238188909,6.70648720862397,0.197309321307961,0.231596757424956
"YMR159C",-0.476645909439258,3.07312910860686,0.198076474107729,0.232451110133961
"YJL184W",-0.169314477903862,5.90083991312287,0.198213754306685,0.232566088485556
"YLL040C",0.0806772584229768,7.51677308268119,0.198355836731531,0.232686654627373
"YPL086C",0.158901054308796,5.82148399027718,0.19842680207386,0.232723763700897
"YMR182C",0.20219868069829,5.25350846155666,0.199306378952776,0.233709045632893
"YCR007C",-0.275888707751984,4.55727081007499,0.20019033948274,0.234699076425475
"YDR073W",-0.121499277902706,6.53046930244546,0.200480613142201,0.23499282645848
"YLR387C",-0.110676804359906,6.94213114306953,0.200567942292282,0.235048626370258
"YLL042C",-0.705757564616715,2.23080845798029,0.201473142888852,0.23606269039076
"YER166W",-0.0793173231036767,7.57128878126446,0.202071349492281,0.236716724400282
"YJR120W",-0.660049719814685,2.4602854137235,0.202271062376705,0.236903775946746
"YGR080W",-0.158351135238602,6.34152253051847,0.202645097895611,0.237293844817608
"YDL120W",-0.153586852512183,5.87254054387969,0.202684314975188,0.237293844817608
"YLR447C",-0.0645461812011204,8.42243377450014,0.203127400542554,0.237765544809157
"YPL279C",-0.388829194631111,3.96514830036193,0.203835311802361,0.238546981790857
"YAL021C",-0.0964488352513889,7.04990165482729,0.204950126394354,0.239804211563258
"YHR191C",-0.212724489628789,4.8279345832572,0.205682172087898,0.240613169680524
"YGL230C",-0.75228395234091,2.25545324680868,0.205905446860324,0.240826750162589
"YLR073C",0.823809005906965,1.92792931802593,0.206065250978688,0.240966025699782
"YNL292W",-0.170798541482698,5.52959372532072,0.206172539337223,0.24104076780412
